question_id,selected_schema_with_connections
681,"CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	DisplayName TEXT null, -- examples: `name`, `user`| `Display Name` description: the user's display name
	Views INTEGER null, -- description: the number of views
);

CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	CreaionDate DATETIME null, -- examples: `2010-07-19 19:14:43.0`
	ViewCount INTEGER null, -- `View Count` description: the view count of the post value description: Higher view count means the post has higher popularity
	OwnerUserId INTEGER null, --
	LastEditorUserId INTEGER null, --
	ParentId INTEGER null, --
	foreign key (LastEditorUserId) references users (Id) on update cascade on delete cascade,
	foreign key (OwnerUserId) references users (Id) on update cascade on delete cascade,
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);"
682,"CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	CreaionDate DATETIME null, -- examples: `2010-07-19 19:16:27.0`| `Creation Date` description: the creation date of the post
	FavoriteCount INTEGER null, -- `Favorite Count` description: the total number of favorites of the post value description: more favorite count refers to more valuable posts.
	ParentId INTEGER null, --
	OwnerDisplayName TEXT null, -- `Owner Display Name` description: the display name of the post owner
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE votes
(
	Id INTEGER not null primary key,
	PostId INTEGER null, -- `Post Id` description: the id of the post that is voted
	CreationDate DATE null, -- examples: `2010-07-28`| `Creation Date` description: the creation date of the vote
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
);"
683,"CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	CreaionDate DATETIME null, -- examples: `2010-07-19 19:17:47.0`| `Creation Date` description: the creation date of the post
	OwnerUserId INTEGER null, -- `Owner User Id` description: the id of the owner user
	LastEditorUserId INTEGER null, --
	ParentId INTEGER null, --
	foreign key (LastEditorUserId) references users (Id) on update cascade on delete cascade,
	foreign key (OwnerUserId) references users (Id) on update cascade on delete cascade,
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	Reputation INTEGER null, -- description: the user's reputation value description: The user with higher reputation has more influence.
);

CREATE TABLE tags
(
	Id INTEGER not null primary key,
	Count INTEGER null, -- description: the count of posts that contain this tag value description: more counts --> this tag is more popular
	ExcerptPostId INTEGER null, --
	foreign key (ExcerptPostId) references posts (Id) on update cascade on delete cascade,
);"
684,"CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	Age INTEGER null, -- description: user's age value description:  teenager: 13-18  adult: 19-65  elder: > 65
);"
685,"CREATE TABLE postHistory
(
	Id INTEGER not null UNIQUE primary key,
	PostId INTEGER null, --
	UserId INTEGER null, -- `User Id` description: the user who post the post
	Text TEXT null, --
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);

CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	ViewCount INTEGER null, -- `View Count` description: the view count of the post value description: Higher view count means the post has higher popularity
	OwnerUserId INTEGER null, --
	LastEditorUserId INTEGER null, -- `Last Editor User Id` description: the id of the last editor
	ParentId INTEGER null, --
	foreign key (LastEditorUserId) references users (Id) on update cascade on delete cascade,
	foreign key (OwnerUserId) references users (Id) on update cascade on delete cascade,
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	DisplayName TEXT null, -- examples: `user`| `Display Name` description: the user's display name
	Views INTEGER null, -- description: the number of views
);"
686,"CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	ViewCount INTEGER null, -- `View Count` description: the view count of the post value description: Higher view count means the post has higher popularity
	OwnerUserId INTEGER null, --
	LastEditorUserId INTEGER null, --
	ParentId INTEGER null, --
	foreign key (LastEditorUserId) references users (Id) on update cascade on delete cascade,
	foreign key (OwnerUserId) references users (Id) on update cascade on delete cascade,
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	Views INTEGER null, -- description: the number of views
);"
687,"CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	Score INTEGER null, -- description: the score of the post
	ParentId INTEGER null, --
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE comments
(
	Id INTEGER not null primary key,
	PostId INTEGER null, --
	Score INTEGER null, -- description: rating score value description: The score is from 0 to 100. The score more than 60 refers that the comment is a positive comment. The score less than 60 refers that the comment is a negative comment.
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE postHistory
(
	Id INTEGER not null UNIQUE primary key,
	PostId INTEGER null, --
	Comment TEXT null, -- description: comments of the post
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
);"
688,"CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	ViewCount INTEGER null, -- `View Count` description: the view count of the post value description: Higher view count means the post has higher popularity
	CommentCount INTEGER null, -- `Comment Count` description: the total number of comments of the post
	ParentId INTEGER null, --
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE postHistory
(
	Id INTEGER not null UNIQUE primary key,
	PostId INTEGER null, --
	Comment TEXT null, --
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
);"
689,"CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	OwnerUserId INTEGER null, --
	LastEditorUserId INTEGER null, -- `Last Editor User Id` description: the id of the last editor
	LastEditDate DATETIME null, -- examples: `2010-10-18 07:57:31.0`| `Last Edit Date` description: the last edit date
	ParentId INTEGER null, --
	foreign key (LastEditorUserId) references users (Id) on update cascade on delete cascade,
	foreign key (OwnerUserId) references users (Id) on update cascade on delete cascade,
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	DisplayName TEXT null, -- examples: `name`, `user`
	Location TEXT null, -- examples: `Location`
);

CREATE TABLE postHistory
(
	Id INTEGER not null UNIQUE primary key,
	PostId INTEGER null, --
	UserId INTEGER null, --
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);"
690,"CREATE TABLE badges
(
	Id INTEGER not null primary key,
	UserId INTEGER null, --
	Name TEXT null, -- description: the badge name the user obtained
	Date DATETIME null, -- examples: `2010-07-19 19:39:07.0`| description: the date that the user obtained the badge
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);

CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	DisplayName TEXT null, -- examples: `name`, `Name`, `Emmett`| `Display Name` description: the user's display name
);"
691,"CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	UpVotes INTEGER null, -- description: the number of upvotes
	Age INTEGER null, -- description: user's age value description:  teenager: 13-18  adult: 19-65  elder: > 65
);"
692,"CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	CreationDate DATETIME null, -- examples: `2010-07-19 06:55:26.0`| `Creation Date` description: the creation date of the user account
	DisplayName TEXT null, -- examples: `name`, `user`, `Zolomon`| `Display Name` description: the user's display name
);

CREATE TABLE badges
(
	Id INTEGER not null primary key,
	UserId INTEGER null, --
	Name TEXT null, -- description: the badge name the user obtained
	Date DATETIME null, -- examples: `2010-07-19 19:59:07.0`| description: the date that the user obtained the badge
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);"
693,"CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	CreationDate DATETIME null, -- examples: `2010-07-19 19:03:27.0`| `Creation Date` description: the creation date of the user account
);

CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	OwnerUserId INTEGER null, --
	LastEditorUserId INTEGER null, -- `Last Editor User Id` description: the id of the last editor
	ParentId INTEGER null, --
	foreign key (LastEditorUserId) references users (Id) on update cascade on delete cascade,
	foreign key (OwnerUserId) references users (Id) on update cascade on delete cascade,
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE comments
(
	Id INTEGER not null primary key,
	PostId INTEGER null, --
	CreationDate DATETIME null, -- examples: `2010-07-19 19:15:52.0`| `Creation Date` description: the creation date of the comment
	UserId INTEGER null, -- `User Id` description: the id of the user who post the comment
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);

CREATE TABLE postHistory
(
	Id INTEGER not null UNIQUE primary key,
	PostId INTEGER null, --
	UserId INTEGER null, -- `User Id` description: the user who post the post
	Comment TEXT null, --
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);"
694,"CREATE TABLE posts
(
	Id INTEGER not null UNIQUE primary key,
	OwnerUserId INTEGER null, --
	Title TEXT null, -- description: the title of the post
	LastEditorUserId INTEGER null, --
	ParentId INTEGER null, --
	foreign key (LastEditorUserId) references users (Id) on update cascade on delete cascade,
	foreign key (OwnerUserId) references users (Id) on update cascade on delete cascade,
	foreign key (ParentId) references posts (Id) on update cascade on delete cascade,
);

CREATE TABLE comments
(
	Id INTEGER not null primary key,
	PostId INTEGER null, --
	Text TEXT null, -- description: the detailed content of the comment
	CreationDate DATETIME null, -- examples: `2010-07-19 19:20:28.0`| `Creation Date` description: the creation date of the comment
	UserId INTEGER null, -- `User Id` description: the id of the user who post the comment
	UserDisplayName TEXT null, --
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);

CREATE TABLE postHistory
(
	Id INTEGER not null UNIQUE primary key,
	PostId INTEGER null, --
	UserId INTEGER null, -- `User Id` description: the user who post the post
	Comment TEXT null, -- description: comments of the post
	foreign key (PostId) references posts (Id) on update cascade on delete cascade,
	foreign key (UserId) references users (Id) on update cascade on delete cascade,
);

CREATE TABLE users
(
	Id INTEGER not null UNIQUE primary key,
	DisplayName TEXT null, -- examples: `name`, `user`
);"
